StartDate	EndDate	Status	IPAddress	Progress	Duration (in seconds)	Finished	RecordedDate	ResponseId	RecipientLastName	RecipientFirstName	RecipientEmail	ExternalReference	LocationLatitude	LocationLongitude	DistributionChannel	UserLanguage	Q2	Q3	Q4	Q5	Q6	Q8_1	Q8_2	Q8_3	Q8_4	Q8_5	Q8_6	Q8_7	Q8_8	Q8_9	Q8_10	Q8_11	Q8_12	Q8_13	Q8_14	Q8_15	Q9	Q10	Q11	Q12	Q13
2/23/22 14:40	2/23/22 14:43	IP Address	174.51.169.77	100	209	TRUE	2/23/22 14:43	R_3Ehy3MUmaRdDK5A					40.01420593	-105.2853012	anonymous	EN	3403 - Jinpeng Miao	Female	Yes	Senior or Above	CS Major	Strongly Agree	Agree	Agree	Agree	Agree	Neither Agree nor Disagree	Strongly Agree	Strongly Agree	Disagree	Neither Agree nor Disagree	Neither Agree nor Disagree	Neither Agree nor Disagree	Neither Agree nor Disagree	Strongly Agree		Recitation with Jinpeng is straightforward and well explained.	I don't have any improvements	Share screen is useful. 		no
2/23/22 14:38	2/23/22 14:44	IP Address	161.97.230.55	100	375	TRUE	2/23/22 14:44	R_2UYQy5gHSjxBvcO					40.17730713	-105.1008987	anonymous	EN	3403 - Jinpeng Miao	Male	No	Junior	CS Major	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Always willing to stop and clarify a concept. Very professional.	I don't have any problems understanding you, but my entire family has THICK accents. One thing that helps others who have a hard time is to write down the key points of what is being said so students can read it as well as hear it.	Shows live demos.	Write down some bullet points.	N/A
2/23/22 10:48	2/23/22 10:55	IP Address	128.138.65.147	100	371	TRUE	2/23/22 10:55	R_1q8MgELwG5I2kzU					40.01280212	-105.2759018	anonymous	EN	3403 - Meghana Reddy Kallam	Male	Yes	Senior or Above	CS Major	Strongly Agree	Agree	Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	The thing I appreciate the most about my TA is that she explains the content visually by drawing examples on the whiteboard and explaining it specifically and clearly.	Some areas of improvement that I would like to highlight for my TA are sometimes trying to slow down the pace during class so that the students can fully understand the topic very well. 	N/A	N/A	N/A
2/23/22 12:56	2/23/22 13:01	IP Address	73.229.169.77	100	292	TRUE	2/23/22 13:01	R_Dq7LKeqB2NHJ2tX					40.03729248	-105.2789993	anonymous	EN	3403 - Meghana Reddy Kallam	Male	Yes	Junior	CS Major	Disagree	Strongly Agree	Strongly Agree	Strongly Agree		Disagree	Agree	Disagree	Agree	Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	She's great about going around to people individually to make sure they understand.	She could talk louder	we dont do remote learning	N/A	No
2/23/22 14:25	2/23/22 14:43	IP Address	128.138.65.179	100	1122	TRUE	2/23/22 14:43	R_3kH3SxUUdiJDbB1					40.01280212	-105.2759018	anonymous	EN	3403 - Meghana Reddy Kallam	Female	Yes	Junior	CS Major	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Meghana does an excellent job in reviewing and expanding on concepts in recitation. She is an effective communicator, very patient with students and is willing to get back students on questions that she may need to get more information about for an answer.	A possible room for improvement could be allotting more time for the recitation assignments. Occasionally, lectures could go a little bit long and leave students with less time for the recitation assignment.	Meghana held in person-recitations so this question does not apply.	Meghana held in person-recitations so this question does not apply.	N/A
2/25/22 17:40	2/25/22 17:52	IP Address	209.209.99.22	100	677	TRUE	2/25/22 17:52	R_xrBUJtY62BPJ2UN					39.35350037	-106.9988022	anonymous	EN	3403 - Meghana Reddy Kallam	Male	Yes	Senior or Above	CS Major	Agree	Agree	Strongly Agree	Agree		Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	I appreciate that my TA makes herself available outside of class to review recitation material. While in class, she also answers all students' questions and does a good job at working to address confusion in the room.	I think it would be a good idea to include an activity where the TA and students follow along and then check for understanding before moving on to a recitation assignment. It could be just for students who want to actually see and do the particular demo.	My TA posts the slides and Juptyer notebook workspaces with solutions after the recitation. It is very useful if a student were to miss a recitation. My TA is also available for office hours, both on zoom and in person	I think it would help to record the recitations or allow students to request a recording/zoom into the call if they couldn't make it to class during hybrid learning.	I like your recitation slides, though sometimes the demos could be enlarged because working in the command line is sometimes in a small window. Other than that I really appreciate the support and help you provide.
2/19/22 14:55	2/19/22 14:57	IP Address	128.138.65.207	100	128	TRUE	2/19/22 14:57	R_2AMXZnaQ2ynMZbT					40.01280212	-105.2759018	anonymous	EN	3403 - Seonwoo Kim	Male	Yes	Sophmore	CS Major	Strongly Agree	Strongly Agree	Strongly Agree	Agree		Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	He is very passionate about the class, and he is incredibly knowledgeable on the source material.	Sometimes, he can be a bit difficult to understand, but this isn't that big of an issue as his slides can usually can fill in the gaps.	N/A	N/A	N/A
2/23/22 14:38	2/23/22 14:40	IP Address	67.176.93.16	100	86	TRUE	2/23/22 14:40	R_2RPr4sys2I7Vi9G					39.9947052	-105.2366028	anonymous	EN	3403 - Seonwoo Kim	Male	Yes	Junior	CS Major	Neither Agree nor Disagree	Agree	Agree	Disagree			Neither Agree nor Disagree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree		Recording recitations would be good. 			N/A
3/1/22 14:49	3/1/22 14:54	IP Address	76.120.71.228	100	277	TRUE	3/1/22 14:54	R_yWR9w6BQe9fQz4Z					40.05000305	-105.2170029	anonymous	EN	3403 - Seonwoo Kim	Male	Yes	Senior or Above	CS Major	Strongly Agree	Strongly Agree	Agree	Agree	Neither Agree nor Disagree	Disagree	Neither Agree nor Disagree	Agree	Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	Agree	I appreciate how we do hands on activities to help us get a better understanding of the material of the class.	Sometimes we run out of time in class and the end of the recitation feels a bit rushed. I like that we get a chance to solve before he helps us, but this might go on too long as we run out of time.	N/A	N/A	N/A
2/18/22 6:22	2/18/22 6:24	IP Address	76.120.71.228	100	134	TRUE	2/18/22 6:24	R_1pFIGd0PtiRlGZJ					40.03729248	-105.2789993	anonymous	EN	3753 - Akshay Abhyankar	Male	Yes	Senior or Above	CS Minor	Agree	Agree	Agree	Neither Agree nor Disagree	Agree	Agree	Neither Agree nor Disagree	Agree	Agree	Agree	Neither Agree nor Disagree	Neither Agree nor Disagree	Agree	Agree	Agree		N/A			N/A
2/18/22 10:13	2/18/22 10:17	IP Address	128.138.65.146	100	190	TRUE	2/18/22 10:17	R_2wmEJ0dUpV5M8QQ					40.01280212	-105.2759018	anonymous	EN	3753 - Akshay Abhyankar	Male	Yes	Junior	CS Major	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	I do not think I would have been able to do the problem assignments without the recitations. The TAs provide really good examples on how to tackle certain problems.	I think many students in this class would benefit from having a 1 credit lab in addition to lecture and recitation to strengthen their C skills.	N/A	N/A	None
2/18/22 10:14	2/18/22 10:18	IP Address	198.11.28.229	100	256	TRUE	2/18/22 10:18	R_2v5LpuhE19NEBjO					39.9947052	-105.2366028	anonymous	EN	3753 - Akshay Abhyankar	Male	Yes	Sophmore	CS Major	Strongly Agree	Agree	Agree	Agree		Neither Agree nor Disagree	Agree	Agree	Agree			Agree	Agree	Strongly Agree	Strongly Agree		The TA could make sure to be here for when in-person classes started as we didn't formally meet our TA until the 5th recitation.			NO
2/18/22 10:16	2/18/22 10:18	IP Address	128.138.65.84	100	133	TRUE	2/18/22 10:18	R_2zIsxgj3lUvkLM5					40.01280212	-105.2759018	anonymous	EN	3753 - Akshay Abhyankar	Non-Binary	Yes	Junior	CS Major	Neither Agree nor Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	He is very hardworking.	N/A	Uses it more than the professor (much safer)	N/A	N/A
2/18/22 10:16	2/18/22 10:22	IP Address	128.138.65.135	100	402	TRUE	2/18/22 10:22	R_U9GVSV5lEU6HoLD					40.01280212	-105.2759018	anonymous	EN	3753 - Akshay Abhyankar	Non-Binary	Yes	Senior or Above	CS Major	Strongly Agree	Neither Agree nor Disagree	Agree	Agree	Agree	Strongly Agree	Agree	Agree	Disagree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Neither Agree nor Disagree	Clear instruction and helpful answers to in-class questions	Sometimes the pacing of recitation slides feels slightly unbalanced and so certain things feel a bit rushed	n/a	n/a	n/a
2/18/22 10:17	2/18/22 10:22	IP Address	128.138.65.55	100	307	TRUE	2/18/22 10:22	R_3J9kZbeqZYEwsA1					40.01280212	-105.2759018	anonymous	EN	3753 - Akshay Abhyankar	Male	No	Junior	CS Major	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	Disagree	Neither Agree nor Disagree	Neither Agree nor Disagree	Strongly Agree	Agree	Strongly Agree	Strongly Agree		Focusing more on the programming assignments could help.			No
2/18/22 10:19	2/18/22 10:23	IP Address	128.138.65.97	100	235	TRUE	2/18/22 10:23	R_3n0ioUJ2I3GDr5h					40.01280212	-105.2759018	anonymous	EN	3753 - Akshay Abhyankar	Male	Yes	Senior or Above	CS Major	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Kind demeanor, seems interested in helping us understand the material.	N/A	Attempts to ask questions of the class to encourage participation	N/A	N/a
2/20/22 22:20	2/20/22 22:23	IP Address	98.43.36.120	100	182	TRUE	2/20/22 22:23	R_1rlkfpE2YGzTl7H					39.9947052	-105.2366028	anonymous	EN	3753 - Akshay Abhyankar	Male	Yes	Sophmore	CS Major	Strongly Agree	Strongly Agree	Strongly Agree	Neither Agree nor Disagree	Neither Agree nor Disagree	Agree	Agree	Disagree	Neither Agree nor Disagree	Neither Agree nor Disagree	Neither Agree nor Disagree	Agree	Neither Agree nor Disagree	Strongly Agree	Strongly Agree	Good enthusiasm	A lack of clarity regarding when in-person classes were resuming	share power point slides	not sure	none
2/21/22 10:00	2/21/22 10:07	IP Address	70.39.108.214	100	448	TRUE	2/21/22 10:07	R_3L5YLBK2JffsgBC					37.75100708	-97.8219986	anonymous	EN	3753 - Akshay Abhyankar	Male	Yes	Junior	CS Major	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	They seem to know the subject well and are a kind person.	N/A	N/A	N/A	N/Aq
2/18/22 11:03	2/18/22 22:40	IP Address	161.97.244.134	50	41855	FALSE	3/4/22 22:40	R_26l58paY8iQBKCN							anonymous	EN	3753 - Akshay Abhyankar	Male	Yes	Junior	CS Major																				
2/18/22 10:53	2/18/22 10:58	IP Address	98.43.94.244	100	319	TRUE	2/18/22 10:58	R_24eqgTQtTNODnpo					40.06219482	-105.0653	anonymous	EN	3753 - Christopher Godley	Prefer not to answer	Prefer not to answer	Prefer not to answer	CS Major	Strongly Agree	Agree	Agree	Neither Agree nor Disagree	Agree	Neither Agree nor Disagree	Neither Agree nor Disagree	Neither Agree nor Disagree	Strongly Agree	Agree	Agree	Agree	Agree	Strongly Agree		Very friendly and knowledgeable.	Moves too fast and does not check if their pace is appropriate for the class.	Using Zoom.	better written note explanations.	He keeps forgetting to post the recitation videos, though he keeps promising to do so.
2/24/22 8:58	2/24/22 9:01	IP Address	73.78.219.35	100	182	TRUE	2/24/22 9:01	R_3q9JbADxU7VNh6G					40.03729248	-105.2789993	anonymous	EN	3753 - Christopher Godley	Male	Yes	Junior	CS Major	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	He is incredibly kind and effective in his teaching style. I really like how he is able to convey complexity in a simple manner that makes you feel like you made the connection all by youself.	Nothing, Chris is perfect.	He draws on an online whiteboard which is soooooo helpful when trying to explain abstract ideas.	Again nothing... he is perfect	I have just interacted with Chris
2/25/22 11:23	2/25/22 11:27	IP Address	128.138.65.170	100	212	TRUE	2/25/22 11:27	R_11XYoWhxWX6ivv3					40.01280212	-105.2759018	anonymous	EN	3753 - Christopher Godley	Male	Yes	Junior	CS Major	Strongly Agree	Neither Agree nor Disagree	Strongly Agree	Disagree	Agree		Agree	Disagree	Agree		Neither Agree nor Disagree	Agree	Agree	Strongly Agree	Strongly Agree	Always provides options for asking questions	This might just be the course, but the recitations feel incredibly useless. I don't think I learn anything, and we just go over stuff that we can easily find from the write up. Most other classes, the recitations are very helpful because they help us get started on the assignments with a very simple example but still quite similar to the true assignment we have to do. However, this class, the recitation gives no starting point and it's almost to the point that its not worth going, especially since the course is over zoom. 	Checks chat	Nothing	None
2/18/22 9:06	2/18/22 9:08	IP Address	128.138.65.206	100	161	TRUE	2/18/22 9:08	R_2YWaeDoEpK9HGIT					40.01280212	-105.2759018	anonymous	EN	3753 - Nisha Murarka	Male	Yes	Sophmore	CS Major	Strongly Agree	Neither Agree nor Disagree	Agree	Agree		Agree	Strongly Agree	Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Understands the material and comes prepared.	Don't wait for us to answer questions after we haven't answered early, we generally know the material and will ask when we don't. 			N/A
2/18/22 9:07	2/18/22 9:10	IP Address	128.138.65.158	100	225	TRUE	2/18/22 9:10	R_1F9xb3UbWnBrQoN					40.01280212	-105.2759018	anonymous	EN	3753 - Nisha Murarka	Male	Yes	Sophmore	CS Major	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Neither Agree nor Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	How thorough they are when they are going through the class topics.	Everything seems fine so far. 	Sending out their recitation slides.	N/A	No
2/18/22 9:07	2/18/22 9:11	IP Address	128.138.65.166	100	240	TRUE	2/18/22 9:11	R_SUii3hx1Rv0Y9q1					40.01280212	-105.2759018	anonymous	EN	3753 - Nisha Murarka	Male	No	Junior	CS Major	Strongly Disagree	Strongly Agree	Strongly Agree	Strongly Agree		Strongly Agree		Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	I like the way she provides the class, with code examples.	NA	NA	NA	code examples are really helpful.
2/18/22 9:06	2/18/22 9:12	IP Address	128.138.65.208	100	361	TRUE	2/18/22 9:12	R_2abjGgiOJ3sMxpX					40.01280212	-105.2759018	anonymous	EN	3753 - Nisha Murarka	Male	Yes	Junior	CS Major	Strongly Agree	Agree	Agree	Neither Agree nor Disagree		Agree	Strongly Agree	Strongly Agree	Neither Agree nor Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Nisha is very focused during class and gets through the content quickly.  This leaves a substantial amount of time to ask more specific questions.	This may be the course decision; however, it may be nice to go over some material covered in class and not focus so heavily on the PA assignments.  Specifically I would like to go over how the topics in class are directly applied to the projects.	N/A	N/A	N/A
2/17/22 17:01	2/17/22 17:03	IP Address	128.138.65.177	100	133	TRUE	2/17/22 17:03	R_2VezYGvoy4zu6Dz					40.01280212	-105.2759018	anonymous	EN	4318 - Kirby Linvill	Male	Yes	Senior or Above	CS Major							Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree			none			none
